eco	name	pgn	uci	epd
B20	Sicilian Defense	1. e4 c5	e2e4 c7c5	rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -
B27	Sicilian Defense	1. e4 c5 2. Nf3	e2e4 c7c5 g1f3	rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -
C50	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4	e2e4 e7e5 g1f3 b8c6 f1c4	r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -
D06	Queen's Gambit	1. d4 d5 2. c4	d2d4 d7d5 c2c4	rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq -
D70	Gruenfeld Defense	1. d4 Nf6 2. c4 g6 3. Nc3 d5
A61	Modern Benoni Defense: Fianchetto with b5	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. Nf3 g6 7. h3 Bg7 8. e4 O-O 9. Bd3 b5
E07	Catalan Opening: Closed with Qc2 and Bb7	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O c6 7. Qc2 b6 8. Rd1 Bb7
D27	Queen's Gambit Accepted: Classical with Be6	1. d4 d5 2. c4 dxc4 3. e4 e5 4. Nf3 exd4 5. Bxc4 Nc6 6. O-O Be6
D02	London System: Mason Attack with b6	1. d4 Nf6 2. Bf4 d5 3. e3 c5 4. c3 Nc6 5. Nf3 e6 6. Nbd2 Bd6 7. Bg3 O-O 8. Bd3 b6
A29	English Opening: Four Knights with Nb6 and Castling	1. c4 e5 2. Nc3 Nf6 3. g3 d5 4. cxd5 Nxd5 5. Bg2 Nb6 6. Nf3 Nc6 7. O-O Be7 8. d3 O-O
B09	Pirc Defense: Austrian Attack with e5 capture	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 Bg7 5. Nf3 O-O 6. Bd3 Nc6 7. e5 dxe5 8. fxe5
D80	Gruenfeld Defense: Stockholm with Nxg5	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Bg5 Ne4 6. cxd5 Nxg5 7. Nxg5
B04	Alekhine's Defense: Modern with dxe5	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 dxe5 5. Nxe5 c6 6. Be2 Bf5 7. O-O e6
B00	Nimzowitsch Defense: Kennedy with Bc5	1. e4 Nc6 2. d4 e5 3. d5 Nce7 4. c4 Ng6 5. Nc3 Bc5 6. Nf3 d6
A03	Bird's Opening: Queenside Fianchetto	1. f4 d5 2. Nf3 Nf6 3. e3 g6 4. b3 Bg7 5. Bb2 O-O 6. Be2 c5
A90	Dutch Defense: Stonewall with b3 and c6	1. d4 f5 2. g3 Nf6 3. Bg2 e6 4. Nf3 Be7 5. O-O O-O 6. c4 d5 7. b3 c6
D17	Slav Defense: Main Line with e5	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. e4 b5 6. e5 Nd5 7. a4 e6
E12	Queen's Indian Defense: Petrosian with Nxd5	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3 d5 6. cxd5 Nxd5
E11	Bogo-Indian Defense: Nimzowitsch with castling	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 a5 5. g3 b6 6. Bg2 Bb7 7. O-O O-O
C39	King's Gambit Accepted: Kieseritzky with Nf6	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bd6
C67	Ruy Lopez: Berlin Rio with dxe5	1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Be7 6. Qe2 Nd6 7. Bxc6 bxc6 8. dxe5 Nf5
B67	Sicilian Defense: Richter-Rauzer with f4	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bg5 e6 7. Qd2 Be7 8. O-O-O O-O 9. f4
C18	French Defense: Winawer Poisoned Pawn with Ne2	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Qc7 8. Qxg7 Rg8 9. Qxh7 cxd4 10. Ne2
B12	Caro-Kann Defense: Advance Van der Wiel with h4	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 c5 7. h4 h5
B01	Scandinavian Defense: Modern with c4 and g6	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. c4 Nb6 5. Nc3 g6 6. Be3 Bg7 7. h3 O-O
E53	Nimzo-Indian Defense: Rubinstein Main Line with Qe2	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Bd3 d5 6. Nf3 c5 7. O-O dxc4 8. Bxc4 Nbd7 9. Qe2
E97	King's Indian Defense: Mar del Plata with Ne1	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nc6 8. d5 Ne7 9. Ne1 Nd7 10. Be3
A70	Benoni Defense: Taimanov with Na6	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Bb5+ Nfd7 9. a4 O-O 10. Nf3 Na6
E05	Catalan Opening: Open Main Line with Qc2	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Be7 6. O-O O-O 7. Qa4 a6 8. Qxc4 b5 9. Qc2 Bb7
D37	Queen's Gambit Declined: Barmen with a3	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Be7 5. Bf4 O-O 6. e3 c5 7. dxc5 Bxc5 8. a3 Nc6
A21	English Opening: Bremen with e4	1. c4 e5 2. Nc3 Bb4 3. g3 Bxc3 4. bxc3 d6 5. Bg2 Nf6 6. d3 O-O 7. e4
B09	Pirc Defense: Austrian Attack with c6	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 Bg7 5. Nf3 O-O 6. Be3 c6 7. e5 Nd5
B05	Alekhine's Defense: Exchange with Be2	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. exd6 cxd6 6. Nc3 g6 7. Be2 Bg7 8. Nf3 O-O
A11	Reti Opening: Capablanca System with Nbd7	1. Nf3 d5 2. c4 c6 3. b3 Nf6 4. Bb2 Bf5 5. g3 e6 6. Bg2 Nbd7 7. O-O Be7
A03	Bird's Opening: Leningrad with Nc3	1. f4 d5 2. Nf3 g6 3. g3 Bg7 4. Bg2 Nf6 5. O-O O-O 6. d3 c5 7. Nc3 Nc6
A90	Dutch Defense: Stonewall with Nc3	1. d4 f5 2. c4 e6 3. Nf3 Nf6 4. g3 d5 5. Bg2 c6 6. O-O Bd6 7. b3 O-O 8. Nc3
D16	Slav Defense: Alapin with e4	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 e6 7. f3 Bb4 8. e4
E15	Queen's Indian Defense: Fianchetto with Ba6	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. b3 Bb4+ 6. Bd2 Be7 7. Bg2
E11	Bogo-Indian Defense: Vitolins with Bxb4	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 c5 5. Bxb4 cxb4 6. g3 O-O 7. Bg2
C33	King's Gambit Accepted: Bishop's Gambit with Nf3	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 d5 5. Bxd5 Nf6 6. Nf3 Qh5
C78	Ruy Lopez: Archangel with Re1	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bb7 7. Re1 Be7
B99	Sicilian Defense: Najdorf Main Line with Be2	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7 8. Qf3 Qc7 9. O-O-O Nbd7 10. Be2
C09	French Defense: Tarrasch Closed with Ngf3	1. e4 e6 2. d4 d5 3. Nd2 c5 4. Ngf3 Nf6 5. e5 Nfd7 6. c3 Nc6 7. Bd3
B19	Caro-Kann Defense: Classical with Be2	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. h5 Bh7 8. Nf3 Nd7 9. Bd3 Bxd3 10. Qxd3 e6
B01	Scandinavian Defense: Main Line with Be2	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Nf3 c6 6. Bd2 Bf5 7. Be2 e6
E45	Nimzo-Indian Defense: Rubinstein with Bd3 and Re1	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Bd3 d5 6. Nf3 c5 7. O-O Nc6 8. Re1
E99	King's Indian Defense: Mar del Plata with f3	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nc6 8. d5 Ne7 9. Ne1 Nd7 10. f3
A65	Modern Benoni Defense: Classical with Nd2 and Nbd7	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2 Nbd7
D37	Queen's Gambit Declined: Barmen with Rc1	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Be7 5. Bf4 O-O 6. e3 c5 7. dxc5 Bxc5 8. Rc1 Nc6
A21	English Opening: Bremen with Ne2	1. c4 e5 2. Nc3 Bb4 3. g3 Bxc3 4. bxc3 d6 5. Bg2 Nf6 6. d3 O-O 7. e4 Nc6 8. Ne2
B09	Pirc Defense: Austrian Attack with h3	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 Bg7 5. Nf3 O-O 6. Be3 c6 7. h3
D88	Gruenfeld Defense: Exchange Rb1 with Be2	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5 8. Rb1 O-O 9. Be2 Nc6
B04	Alekhine's Defense: Modern with c4	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4 Nb6 6. Be2 e6 7. O-O
A11	Reti Opening: Capablanca System with Qa4	1. Nf3 d5 2. c4 c6 3. b3 Nf6 4. Bb2 Bf5 5. g3 e6 6. Bg2 Nbd7 7. O-O Be7 8. d3 O-O
A03	Bird's Opening: Leningrad with e4	1. f4 d5 2. Nf3 g6 3. g3 Bg7 4. Bg2 Nf6 5. O-O O-O 6. d3 c5 7. Nc3 Nc6 8. e4
A90	Dutch Defense: Stonewall with Ba3	1. d4 f5 2. c4 e6 3. Nf3 Nf6 4. g3 d5 5. Bg2 c6 6. O-O Bd6 7. b3 O-O 8. Ba3
D17	Slav Defense: Main Line with Qf3	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. e4 b5 6. e5 Nd5 7. a4 e6 8. axb5
E12	Queen's Indian Defense: Petrosian with e3	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3 d5 6. cxd5 Nxd5 7. e3
E11	Bogo-Indian Defense: Vitolins with Bg2	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 c5 5. Bxb4 cxb4 6. g3 O-O 7. Bg2 d6
C78	Ruy Lopez: Archangel with c3 and d6	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bb7 7. Re1 Be7 8. c3 d6
B99	Sicilian Defense: Najdorf Main Line with b5	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7 8. Qf3 Qc7 9. O-O-O Nbd7 10. Be2 b5
C09	French Defense: Tarrasch Closed with Be7	1. e4 e6 2. d4 d5 3. Nd2 c5 4. Ngf3 Nf6 5. e5 Nfd7 6. c3 Nc6 7. Bd3 Be7 8. O-O
B19	Caro-Kann Defense: Classical with Be2 and Ngf6	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. h5 Bh7 8. Nf3 Nd7 9. Bd3 Bxd3 10. Qxd3 e6 11. O-O Ngf6
B01	Scandinavian Defense: Main Line with Nbd7	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Nf3 c6 6. Bd2 Bf5 7. Be2 e6 8. O-O Nbd7
E45	Nimzo-Indian Defense: Rubinstein with Re1 and dxc4	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Bd3 d5 6. Nf3 c5 7. O-O Nc6 8. Re1 dxc4 9. Bxc4
E99	King's Indian Defense: Mar del Plata with f3 and f5	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nc6 8. d5 Ne7 9. Ne1 Nd7 10. f3 f5
A65	Modern Benoni Defense: Classical with Qc2 and a6	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2 Nbd7 11. Qc2 a6
D37	Queen's Gambit Declined: Barmen with cxd5	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Be7 5. Bf4 O-O 6. e3 c5 7. dxc5 Bxc5 8. Rc1 Nc6 9. cxd5 exd5
A21	English Opening: Bremen with Be6 and h3	1. c4 e5 2. Nc3 Bb4 3. g3 Bxc3 4. bxc3 d6 5. Bg2 Nf6 6. d3 O-O 7. e4 Nc6 8. Ne2 Be6 9. h3
D88	Gruenfeld Defense: Exchange Rb1 with d5	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5 8. Rb1 O-O 9. Be2 Nc6 10. d5 Na5
B04	Alekhine's Defense: Modern with c4 and Be7	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4 Nb6 6. Be2 e6 7. O-O Be7
A11	Reti Opening: Capablanca System with Nbd2	1. Nf3 d5 2. c4 c6 3. b3 Nf6 4. Bb2 Bf5 5. g3 e6 6. Bg2 Nbd7 7. O-O Be7 8. d3 O-O 9. Nbd2 h6
A03	Bird's Opening: Leningrad with dxe4	1. f4 d5 2. Nf3 g6 3. g3 Bg7 4. Bg2 Nf6 5. O-O O-O 6. d3 c5 7. Nc3 Nc6 8. e4 dxe4 9. dxe4
A90	Dutch Defense: Stonewall with Bxa3	1. d4 f5 2. c4 e6 3. Nf3 Nf6 4. g3 d5 5. Bg2 c6 6. O-O Bd6 7. b3 O-O 8. Ba3 Bxa3 9. Nxa3
D17	Slav Defense: Main Line with cxb5	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. e4 b5 6. e5 Nd5 7. a4 e6 8. axb5 cxb5 9. Nxb5
E12	Queen's Indian Defense: Petrosian with Bd3	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3 d5 6. cxd5 Nxd5 7. e3 Be7 8. Bd3
C78	Ruy Lopez: Archangel with d4 and Castling	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bb7 7. Re1 Be7 8. c3 d6 9. d4 O-O
B99	Sicilian Defense: Najdorf Main Line with Bxf6	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7 8. Qf3 Qc7 9. O-O-O Nbd7 10. Be2 b5 11. Bxf6 Nxf6
C09	French Defense: Tarrasch Closed with Castling	1. e4 e6 2. d4 d5 3. Nd2 c5 4. Ngf3 Nf6 5. e5 Nfd7 6. c3 Nc6 7. Bd3 Be7 8. O-O O-O
B19	Caro-Kann Defense: Classical with Re1	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. h5 Bh7 8. Nf3 Nd7 9. Bd3 Bxd3 10. Qxd3 e6 11. O-O Ngf6 12. Re1 Be7
E99	King's Indian Defense: Mar del Plata with f4	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nc6 8. d5 Ne7 9. Ne1 Nd7 10. f3 f5 11. Be3 f4
A65	Modern Benoni Defense: Classical with a4 and Rb8	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2 Nbd7 11. Qc2 a6 12. a4 Rb8
E05	Catalan Opening: Open Main Line with Nbd2	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Be7 6. O-O O-O 7. Qa4 a6 8. Qxc4 b5 9. Qc2 Bb7 10. Rd1 c5 11. dxc5 Bxc5 12. Nbd2 Nbd7
D88	Gruenfeld Defense: Exchange Rb1 with b6	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5 8. Rb1 O-O 9. Be2 Nc6 10. d5 Na5 11. O-O b6
B04	Alekhine's Defense: Modern with h3 and Bh5	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4 Nb6 6. Be2 e6 7. O-O Be7 8. h3 Bh5
A11	Reti Opening: Capablanca System with Qc2	1. Nf3 d5 2. c4 c6 3. b3 Nf6 4. Bb2 Bf5 5. g3 e6 6. Bg2 Nbd7 7. O-O Be7 8. d3 O-O 9. Nbd2 h6 10. Qc2 Bh7
A03	Bird's Opening: Leningrad with Be6	1. f4 d5 2. Nf3 g6 3. g3 Bg7 4. Bg2 Nf6 5. O-O O-O 6. d3 c5 7. Nc3 Nc6 8. e4 dxe4 9. dxe4 Be6
A90	Dutch Defense: Stonewall with Qe7	1. d4 f5 2. c4 e6 3. Nf3 Nf6 4. g3 d5 5. Bg2 c6 6. O-O Bd6 7. b3 O-O 8. Ba3 Bxa3 9. Nxa3 Qe7
E12	Queen's Indian Defense: Petrosian with Nd7	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3 d5 6. cxd5 Nxd5 7. e3 Be7 8. Bd3 Nd7
C78	Ruy Lopez: Archangel with Nbd2 and Re8	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bb7 7. Re1 Be7 8. c3 d6 9. d4 O-O 10. Nbd2 Re8
C09	French Defense: Tarrasch Closed with Re1	1. e4 e6 2. d4 d5 3. Nd2 c5 4. Ngf3 Nf6 5. e5 Nfd7 6. c3 Nc6 7. Bd3 Be7 8. O-O O-O 9. Re1 cxd4
E99	King's Indian Defense: Mar del Plata with Bf2 and g5	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nc6 8. d5 Ne7 9. Ne1 Nd7 10. f3 f5 11. Be3 f4 12. Bf2 g5
A65	Modern Benoni Defense: Classical with Ra3 and Ne5	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2 Nbd7 11. Qc2 a6 12. a4 Rb8 13. Ra3 Ne5
E05	Catalan Opening: Open Main Line with Nb3	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Be7 6. O-O O-O 7. Qa4 a6 8. Qxc4 b5 9. Qc2 Bb7 10. Rd1 c5 11. dxc5 Bxc5 12. Nbd2 Nbd7 13. Nb3 Bb6
B04	Alekhine's Defense: Modern with Be3 and Castling	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4 Nb6 6. Be2 e6 7. O-O Be7 8. h3 Bh5 9. Be3 O-O
A11	Reti Opening: Capablanca System with e4	1. Nf3 d5 2. c4 c6 3. b3 Nf6 4. Bb2 Bf5 5. g3 e6 6. Bg2 Nbd7 7. O-O Be7 8. d3 O-O 9. Nbd2 h6 10. Qc2 Bh7 11. e4 dxe4
A90	Dutch Defense: Stonewall with Nc2	1. d4 f5 2. c4 e6 3. Nf3 Nf6 4. g3 d5 5. Bg2 c6 6. O-O Bd6 7. b3 O-O 8. Ba3 Bxa3 9. Nxa3 Qe7 10. Nc2 Nbd7
E12	Queen's Indian Defense: Petrosian with Castling	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3 d5 6. cxd5 Nxd5 7. e3 Be7 8. Bd3 Nd7 9. O-O O-O
C36	King's Gambit Accepted: Modern Defense with Nd5	1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Nf6 5. Bb5+ c6 6. dxc6 bxc6 7. Bc4 Nd5
C78	Ruy Lopez: Archangel with a4	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bb7 7. Re1 Be7 8. c3 d6 9. d4 O-O 10. Nbd2 Re8 11. a4 Bf8
E99	King's Indian Defense: Mar del Plata with Rc1	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nc6 8. d5 Ne7 9. Ne1 Nd7 10. f3 f5 11. Be3 f4 12. Bf2 g5 13. Rc1 Ng6
B04	Alekhine's Defense: Modern with Nc3	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4 Nb6 6. Be2 e6 7. O-O Be7 8. h3 Bh5 9. Be3 O-O 10. Nc3 Nc6
A90	Dutch Defense: Stonewall with Qc1	1. d4 f5 2. c4 e6 3. Nf3 Nf6 4. g3 d5 5. Bg2 c6 6. O-O Bd6 7. b3 O-O 8. Ba3 Bxa3 9. Nxa3 Qe7 10. Nc2 Nbd7 11. Qc1 Ne4
C36	King's Gambit Accepted: Modern Defense with Castling	1. e4 e5 2. f4 exf4 3. Nf3 d5 4. exd5 Nf6 5. Bb5+ c6 6. dxc6 bxc6 7. Bc4 Nd5 8. O-O Be7
E99	King's Indian Defense: Mar del Plata with Nb5	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nc6 8. d5 Ne7 9. Ne1 Nd7 10. f3 f5 11. Be3 f4 12. Bf2 g5 13. Rc1 Ng6 14. Nb5 Nf6
B04	Alekhine's Defense: Modern with exd6	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4 Nb6 6. Be2 e6 7. O-O Be7 8. h3 Bh5 9. Be3 O-O 10. Nc3 Nc6 11. exd6 cxd6
C78	Ruy Lopez: Archangel with h3	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bb7 7. Re1 Be7 8. c3 d6 9. d4 O-O 10. Nbd2 Re8 11. a4 Bf8 12. axb5 axb5 13. h3 h6
C18	French Defense: Winawer Poisoned Pawn with Rg8	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Qc7 8. Qxg7 Rg8
E25	Nimzo-Indian Defense: Saemisch with f3 and Nc6	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. a3 Bxc3+ 5. bxc3 c5 6. e3 b6 7. Bd3 Bb7 8. f3 Nc6
B04	Alekhine's Defense: Modern with d5 and exd5	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4 Nb6 6. Be2 e6 7. O-O Be7 8. h3 Bh5 9. Be3 O-O 10. Nc3 Nc6 11. exd6 cxd6 12. d5 exd5
A87	Dutch Defense: Leningrad with Re1 and e5	1. d4 f5 2. c4 Nf6 3. g3 g6 4. Bg2 Bg7 5. Nf3 O-O 6. O-O d6 7. Nc3 Qe8 8. Re1 e5
C54	Italian Game: Giuoco Piano with c3 and Castling	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d3 d6 6. O-O O-O
B33	Sicilian Defense: Sveshnikov with Bg5 and a6	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6
C02	French Defense: Advance Euwe with a3 and Nh6	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. a3 Nh6
B12	Caro-Kann Defense: Advance with Be2 and c5	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 c5
B01	Scandinavian Defense: Modern with Nxd5 and Bg4	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 Bg4
E34	Nimzo-Indian Defense: Classical with Bg5 and Bb7	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. a3 Bxc3+ 6. Qxc3 b6 7. Bg5 Bb7
E62	King's Indian Defense: Fianchetto with Nc6 and a6	1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nc6 7. Nc3 a6
A70	Modern Benoni Defense: Taimanov with f4 and Bg7	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7
E04	Catalan Opening: Open with Qa4 and a6	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O dxc4 7. Qa4 a6
D35	Queen's Gambit Declined: Exchange with Bd3 and c6	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 c6
A28	English Opening: Four Knights with g3 and Castling	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bb4 5. Bg2 O-O
D85	Gruenfeld Defense: Exchange with Bc4 and Castling	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2 O-O
B05	Alekhine's Defense: Four Pawns with fxe5 and Nc6	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6
B00	Nimzowitsch Defense: Colorado with Bxf5	1. e4 Nc6 2. Nf3 f5 3. exf5 d5 4. Bb5 Bxf5
A07	Reti Opening: King's Indian Attack with d3 and d6	1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7 4. O-O O-O 5. d3 d6
A02	Bird's Opening: From Gambit with Nf3 and Nf6	1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 Nf6
D13	Slav Defense: Exchange with Bf4 and Bf5	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5
E15	Queen's Indian Defense: Fianchetto with Bd2 and Be7	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Ba6 5. b3 Bb4+ 6. Bd2 Be7
