id	verdict	diagnosis	admissionBlockers	ownerFailureCodes	engineAgreement	plannerOwnership	surfaceGate	mainProofSource	mainClaimScope	packetSummary	contractId	contractStatus	contractFailures	sceneType	ownerTrace	release	taxonomy	ply	fen	playedUci	enginePv	primary	moveReview	reason
source-evans-opsahl-1950	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	near_top_multipv_contains_played_top=d2f1_gap=9cp	primary_CertifiedOwner	certified_owner_surface_not_blocking	color_complex_squeeze_probe	PositionLocal	proof_source=color_complex_squeeze_probe;proof_family=color_complex_squeeze;scope=PositionLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=f5+weak_square:f5+color_complex:light+minor_piece:bishop_d3+attacks:f5+minor_piece_attack:d3-f5+color_complex_squeeze_probe+color_complex_squeeze+coordination improvement+c5+f4+supports immediate tactical gain counterplay+central foothold+outpost pressure+d5+contest the pawn on d5+...b7-b5+b5+f5+weak_square:f5+color_complex:light+minor_piece:bishop_d3+attacks:f5+minor_piece_attack:d3-f5+color_complex_squeeze_probe+color_complex_squeeze+f2+b-file+a-file+queenside;continuation=b4b5|g4h3+Bh3+color_complex_squeeze_probe+weak_square:f5+f5+best_branch:g2g3|a6b5+g2g3+a6b5;suppression=;risks=	runtime:color_complex_squeeze	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhatMattersHere:PositionProbe:color_complex_squeeze_probe;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|DecisionTiming:source_kind=prevented_plan:materiality=support_material:move_linked=true:support_material=true:mapping=DecisionTiming/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhyNow:timing_source=prevented_resource:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:prevented_resource_timing|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta|PositionProbe:source_kind=color_complex_squeeze_probe:materiality=owner_candidate:move_linked=false:support_material=false:mapping=PositionProbe/position_local:source_kinds=color_complex_squeeze_probe:questions=WhatMattersHere:admission_decision=PrimaryAllowed:admission_reason=position_probe_primary_in_quiet_scene:certified_position_probe+current_position_probe;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal|DecisionTiming:prevented_plan:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+generic_urgency_only+prevented_resource_timing+state_truth_only+support_material_not_owner_legal	CertifiedOwner	source_carlsbad_fixed_target	35	r4nk1/1p3ppp/p1p1r3/3p2q1/PP1P2b1/2QBP3/3N1PPP/1RR3K1 w - - 5 18	b4b5	d2f1 g4f5 d3f5 g5f5 b4b5 a6b5 a4b5 h7h5 c3c2 f5g5 b5c6 b7c6 b1b6 a8c8 c2b1	This keeps ...b7-b5 from coming right away.	The key strategic fact here is that This keeps ...b7-b5 from coming right away. So the task is to keep the minor-piece color-complex pressure centered on f5 stable.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-evans-opsahl-1950	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	36	r4nk1/1p3ppp/p1p1r3/1P1p2q1/P2P2b1/2QBP3/3N1PPP/1RR3K1 b - - 0 18	a6b5	a6b5 a4b5 g4h3 g2g3 g5h5 b5c6 b7c6 b1b6 e6h6 c3b2 h3g4 d2f1 g4h3	-	This captures the pawn on b5. The local material change is a captured pawn.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement
source-evans-opsahl-1950	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	37	r4nk1/1p3ppp/2p1r3/1p1p2q1/P2P2b1/2QBP3/3N1PPP/1RR3K1 w - - 0 19	a4b5	a4b5 g4h3 g2g3 g5f6 b1a1 a8b8 c3a5 e6e8 d3f1 h3f1	-	This captures the pawn on b5. The local material change is a captured pawn.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement
source-evans-opsahl-1950	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	near_top_multipv_contains_played_top=h7h5_gap=3cp	main_claim_scope=MoveLocal	not_reached_no_release	counterplay_axis_suppression	MoveLocal	proof_source=counterplay_axis_suppression;proof_family=neutralize_key_break;scope=MoveLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=h2-h3+h3+coordination improvement+c4+d6+supports immediate tactical gain counterplay+central foothold+improves piece placement+c3+contest the queen on c3+h2-h3+h3+c6+b5+b-file+queenside;continuation=g4h3|g2g3+g3;suppression=;risks=	runtime:neutralize_key_break	Releasable	-	forcing_defense	scene=forcing_defense;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|DecisionTiming:source_kind=prevented_plan:materiality=support_material:move_linked=true:support_material=true:mapping=DecisionTiming/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhyNow:timing_source=prevented_resource:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:prevented_resource_timing|ForcingDefense:source_kind=prevented_plan:materiality=owner_candidate:move_linked=true:support_material=false:mapping=ForcingDefense/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhatMustBeStopped+WhyNow:admission_decision=PrimaryAllowed:admission_reason=forcing_defense_primary_in_forcing_scene:prevented_resource|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=SupportOnly:admission_reason=move_delta_support_only_outside_quiet_or_conversion_scene:move_local_delta|MoveDelta:source_kind=target:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=target:questions=WhatChanged+WhyThis:admission_decision=SupportOnly:admission_reason=move_delta_support_only_outside_quiet_or_conversion_scene:main_move_claim;dropped=DecisionTiming:close_candidate:SupportOnly+admission_SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+move_delta_support_only_outside_quiet_or_conversion_scene+planner_owner=MoveDelta+planner_source=target+scene=forcing_defense+support_material_not_owner_legal|DecisionTiming:prevented_plan:SupportOnly+admission_SupportOnly+admission_missing_owner_candidate+move_delta_support_only_outside_quiet_or_conversion_scene+planner_owner=MoveDelta+planner_source=target+prevented_resource_timing+scene=forcing_defense+support_material_not_owner_legal|MoveDelta:pv_delta:SupportOnly+admission_SupportOnly+move_delta_support_only_outside_quiet_or_conversion_scene+move_local_delta+planner_owner=MoveDelta+planner_source=target+scene=forcing_defense|MoveDelta:target:SupportOnly+admission_SupportOnly+main_move_claim+move_delta_support_only_outside_quiet_or_conversion_scene+planner_owner=MoveDelta+planner_source=target+scene=forcing_defense	-	source_carlsbad_fixed_target	38	r4nk1/1p3ppp/2p1r3/1P1p2q1/3P2b1/2QBP3/3N1PPP/1RR3K1 b - - 0 19	g4h3	h7h5 g1h1 g5f6 c1f1 e6e8 h2h3 g4d7 b5c6 d7c6 d2f3 f8d7 c3b3 g7g6 h1g1	-	This puts the bishop on h3. It also creates a pin.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhatMattersHere:position_probe_missing | WhyThis:admission_SupportOnly+move_delta_support_only_outside_quiet_or_conversion_scene+scene=forcing_defense+planner_owner=MoveDelta+planner_source=target | WhatChanged:admission_SupportOnly+move_delta_support_only_outside_quiet_or_conversion_scene+scene=forcing_defense+planner_owner=MoveDelta+planner_source=target | WhyNow:admission_missing_owner_candidate+scene=forcing_defense
source-evans-opsahl-1950	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=	-	source_carlsbad_fixed_target	39	r4nk1/1p3ppp/2p1r3/1P1p2q1/3P4/2QBP2b/3N1PPP/1RR3K1 w - - 1 20	g2g3	g2g3 g5h5 b1a1 a8e8 d3f1 h3f1 d2f1 h5f3 b5c6 b7c6 c3c2 h7h5 c2d1 f3f5	-	This moves the pawn to g3.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-evans-opsahl-1950	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	forcing_defense	scene=forcing_defense;selected=WhyNow:ForcingDefense:threat;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|ForcingDefense:source_kind=threat:materiality=owner_candidate:move_linked=true:support_material=false:mapping=ForcingDefense/move_linked:source_kinds=threat:questions=WhatMustBeStopped+WhyNow:admission_decision=PrimaryAllowed:admission_reason=forcing_defense_primary_in_forcing_scene:urgent_threat;dropped=DecisionTiming:close_candidate:SupportOnly+enriched_close_candidate+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	40	r4nk1/1p3ppp/2p1r3/1P1p2q1/3P4/2QBP1Pb/3N1P1P/1RR3K1 b - - 0 20	a8e8	a8e8 b5c6 b7c6 b1b6 e6f6 e3e4 f8e6 e4e5 f6f4 c3c6 e8d8 c6c3 f4d4 d3f1 g5d2 f1h3 d2c3 c1c3 d4e4 h3e6 f7e6	The move has to happen now because otherwise Rae8 is demanded immediately.	The move has to happen now because otherwise Rae8 is demanded immediately. If delayed, the reply becomes forced. One concrete line that keeps the idea in play is a) Rae8 bxc6 bxc6.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only
source-evans-opsahl-1950	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	top_pv_matches_played	primary_SupportedLocal	supported_local_surface_passed	iqp_inducement_probe	MoveLocal	proof_source=iqp_inducement_probe;proof_family=iqp_inducement;scope=MoveLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=d5+isolated_pawn:d5+iqp_inducement+open file occupation+a2+e5+supports immediate tactical gain counterplay+central foothold+pressure on a fixed weakness+d5+contest the pawn on d5+isolated_pawn:d5+iqp_inducement+c6+b7+f1+b-file+queenside;continuation=b5c6|b7c6+bxc6+iqp_inducement_probe+fixed_target:d5+d5+best_branch:d3f1|h3f1+d3f1+h3f1+iqp_inducement_branch+isolated_pawn:d5+b5c6;suppression=;risks=	subplan:iqp_inducement	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhyThis:MoveDelta:iqp_inducement_probe;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=iqp_inducement_probe:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=iqp_inducement_probe:questions=WhatChanged+WhyThis:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:main_move_claim;dropped=DecisionTiming:close_candidate:SupportOnly+enriched_close_candidate+support_material_not_owner_legal	SupportedLocal	source_carlsbad_fixed_target	41	4rnk1/1p3ppp/2p1r3/1P1p2q1/3P4/2QBP1Pb/3N1P1P/1RR3K1 w - - 1 21	b5c6	b5c6 b7c6 d3f1 h3f1 d2f1 f8g6 b1b6 g6e7 c3b2 h7h5 h2h4 g5f5 b2c2 f5c2	This sequence leaves an isolated pawn as the local target.	A key idea is that This sequence leaves an isolated pawn as the local target. Both candidate branches are viable: the played bxc6 (positional pressure) trades via 21. bxc6 bxc6 22. Bf1, whereas Bf1 (positional pressure) trades via 21. Bf1 Bxf1 22. Nxf1.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhatMattersHere:position_probe_missing
source-evans-opsahl-1950	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	42	4rnk1/1p3ppp/2P1r3/3p2q1/3P4/2QBP1Pb/3N1P1P/1RR3K1 b - - 0 21	b7c6	b7c6 d3f1 h3f1 d2f1 g5g4 c3c2 h7h6 b1b6 e8c8 h2h4 f8g6 c2d1 g4h3 d1h5	-	This captures the pawn on c6. The local material change is a captured pawn. It also creates a pin.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-evans-opsahl-1950	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:carlsbad_probe_missing	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_carlsbad_fixed_target	43	4rnk1/5ppp/2p1r3/3p2q1/3P4/2QBP1Pb/3N1P1P/1RR3K1 w - - 0 22	d3f1	d3f1 g5h5 b1b6 e6h6 f1h3 h5h3 d2f1 e8c8 c3d3 h6f6 d3a6 h3f5 a6e2 f5h3 f1d2 h7h5 e2f1 h3d7 h2h4 c8a8 b6a6 a8a6 f1a6 d7f5 a6e2	-	This puts the bishop on f1.	admission_blocked: owner:carlsbad_probe_missing; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-evans-opsahl-1950-iqp-inducement	admit_authority_row	admit_ready	none	-	top_pv_matches_played	primary_SupportedLocal	supported_local_surface_passed	iqp_inducement_probe	MoveLocal	proof_source=iqp_inducement_probe;proof_family=iqp_inducement;scope=MoveLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=d5+isolated_pawn:d5+iqp_inducement+coordination improvement+d6+e4+supports immediate tactical gain counterplay+central foothold+improves piece placement+c6+contest the pawn on c6+d5+isolated_pawn:d5+iqp_inducement+fixed_target:c6+queenside+backward_pawn_targeting+b5+a5+f3+c-file+kingside;continuation=f1c1|h7h5+h5+iqp_inducement_probe+fixed_target:d5+d5+best_branch:b4b5|c6b5+b4b5+c6b5+iqp_inducement_branch+isolated_pawn:d5+f1c1+h7h5;suppression=;risks=	subplan:iqp_inducement	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhyThis:MoveDelta:iqp_inducement_probe;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=iqp_inducement_probe:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=iqp_inducement_probe:questions=WhatChanged+WhyThis:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:main_move_claim;dropped=DecisionTiming:close_candidate:SupportOnly+enriched_close_candidate+support_material_not_owner_legal	SupportedLocal	source_iqp_inducement	33	r3rnk1/1p3ppp/p1p5/3p2q1/PP1P2b1/2QBP3/3N1PPP/1R3RK1 w - - 3 17	f1c1	f1c1 h7h5 b4b5 c6b5 a4b5 a6a5 d3f1 h5h4 h2h3 g4h3 d2f3 g5f6 g2h3 f6f3 f1g2 f3f5	This sequence leaves an isolated pawn as the local target.	A key idea is that This sequence leaves an isolated pawn as the local target. Both candidate branches are viable: the played Rfc1 (prophylactic defense) trades via 17. Rfc1 h5 18. b5, whereas Rfe1 (prophylactic defense) follows 17. Rfe1 Ng6 18. Nf1.	exact replay and surfaces agree
source-karpov-unzicker-1974-break-prevention	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:break_prevention_capture_transform_recapture_unproven	break_prevention_capture_transform_recapture_unproven	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|DecisionTiming:source_kind=prevented_plan:materiality=support_material:move_linked=true:support_material=true:mapping=DecisionTiming/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhyNow:timing_source=prevented_resource:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:prevented_resource_timing;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal|DecisionTiming:prevented_plan:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+generic_urgency_only+prevented_resource_timing+state_truth_only+support_material_not_owner_legal	-	source_break_prevention	31	1rbn1rk1/2q1bppp/3p1n2/1ppPp3/4P3/2P2N1P/1PBN1PP1/R1BQR1K1 w - - 0 16	b2b4	b2b4 f6e8 d2f1 f7f6 d1e2 g7g6 c3c4 b5c4 b4c5 c7c5 c1h6 e8g7 e1c1 c4c3 h6e3 c5c7 a1a7 b8b7 a7a3 f6f5	-	This moves the pawn to b4.	admission_blocked: owner:break_prevention_capture_transform_recapture_unproven; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-karpov-unzicker-1974-break-prevention	reject_owner_missing	engine_top_move_disagrees	engine:source_move_absent_from_multipv;owner:break_prevention_no_prevented_plan	break_prevention_no_prevented_plan	pv_available_top_differs:f6e8	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_break_prevention	32	1rbn1rk1/2q1bppp/3p1n2/1ppPp3/1P2P3/2P2N1P/2BN1PP1/R1BQR1K1 b - - 0 16	d8b7	f6e8 d2f1 g7g6 f3h2 c8d7 h2g4 h7h5 g4h6 g8g7 f1g3	-	This puts the knight on b7.	admission_blocked: engine:source_move_absent_from_multipv;owner:break_prevention_no_prevented_plan; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-karpov-unzicker-1974-break-prevention	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:break_prevention_no_prevented_plan	break_prevention_no_prevented_plan	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_break_prevention	33	1rb2rk1/1nq1bppp/3p1n2/1ppPp3/1P2P3/2P2N1P/2BN1PP1/R1BQR1K1 w - - 1 17	d2f1	d2f1 c8d7 c1g5 b8a8 d1d2 f8c8 c2d3 h7h6 g5e3 f6h5 d2e2 c5c4 d3c2 b7d8 f1g3	-	This puts the knight on f1.	admission_blocked: owner:break_prevention_no_prevented_plan; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
